cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94EIf1HQ1Bq, @Hore Kepo Official  mantafat yg snagat bermanfaat ya menciptakan obat kematin kwkwkkwkw,3 tahun yang lalu,Fadly dragneel,UCRtEjukm2wckWT0SwAedBmQ,1,https://yt3.ggpht.com/ytc/AGIKgqNRy7Ej_iOdxBIgXMPWSWjgfQPao4BjDrBMJYxbtZQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859278.372001
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94EIhxjKxpd, @mayybee_a  udah langusng bilamg aja emang rakus itu orang,3 tahun yang lalu,Fadly dragneel,UCRtEjukm2wckWT0SwAedBmQ,0,https://yt3.ggpht.com/ytc/AGIKgqNRy7Ej_iOdxBIgXMPWSWjgfQPao4BjDrBMJYxbtZQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859278.38077
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94EM_2GbPAW,"banyak virus yg bikin heboh dunia berasal dari cina kayak flu burung, sars,corona....cina gak kenal halal dan haram ..apa aja di makan...Rakus...pulau natuna jg mau di makan.",3 tahun yang lalu,ww. 123,UCXZ6DdBxM0ZutWTexKIEGUA,2,https://yt3.ggpht.com/oWH2HyqeWRA0sUxjw6dqubyLxU_Y8K3xtvNadAApml0u3huLPncmTPDwd6bO1oDHdZ5GjznwQUg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859278.387881
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94EehbUu94M,"Menurut salah satu pakar dari german.. ini adalah senjata biologis yg bocor, karena wuhan adalah kota dimana banyak laboratorium biologis berada",3 tahun yang lalu,Eko Ari Kurnianto,UCsmQQOaxaAiHrrvgPUSjj_A,2,https://yt3.ggpht.com/ytc/AGIKgqO2nS-y_gX1MISrBt7k1qocBJULmUwFFtDXTq1f=s176-c-k-c0x00ffffff-no-rj,false,true,1586859278.395827
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94EyFoxoRLx, @iwan adi candra  dimanado juga semua dimakan,3 tahun yang lalu,Stephanie S,UCTRKxW49gOgDJDmzM6BGfUw,0,https://yt3.ggpht.com/ytc/AGIKgqO0mvUSGuf2BT7ik4s28XjKvpvkFG3O9xoZNsBT=s176-c-k-c0x00ffffff-no-rj,false,true,1586859278.96441
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94F0p_lLqS5,belum ada jawaban pasti asal virus ini kok lu sotot,3 tahun yang lalu,Edd.,UC3HybAnL9YUp2xIot-3DbhA,0,https://yt3.ggpht.com/ytc/AGIKgqOjnkyn6rHXp-pVJ5N1zFoG13KRZ7rvbupjFUpO=s176-c-k-c0x00ffffff-no-rj,false,true,1586859278.978851
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94F872-m1ye,"Di manado semua hewan di makan aman"" aja tuh , virus di china itu kataNya ada konspirasi dri pemerintahNya sndiri , kbrNya bocorNya senjata bilogis kek apa kek itu kaga tau gw , yg jelas berusaha di tutup""i oleh pemerintah china",3 tahun yang lalu,Abeputra jr Tv,UCCFe_TMIzrqDCzIZNJnQPnA,1,https://yt3.ggpht.com/ytc/AGIKgqOXCyUMYWjoCm0yQofh2ngMlrrZQUnZI-EpCpAm=s176-c-k-c0x00ffffff-no-rj,false,true,1586859278.990463
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94FE30LD5J9, @Stephanie S  @ menado terjangkit virus kayak china ya modar... kerakusan membawa petaka... hewan saja kalau makan tidak rakus/hewan kalau makan tidak semua nya... lah kok ada manuasia rakus yang memakan segala nya... tapi tinggal tunggu main nya kalau semua rakus di makan bahkan satwa liar juga di makan.... pasar wuhan saja baru mulai film kematian..,3 tahun yang lalu (diedit),iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859278.997008
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94FKSf8PgZL, @Abeputra jr Tv  katanya dokter ahli kesehatan dan WHO coronavirus ini asalnya dari hewan om,3 tahun yang lalu (diedit),Stephanie S,UCTRKxW49gOgDJDmzM6BGfUw,1,https://yt3.ggpht.com/ytc/AGIKgqO0mvUSGuf2BT7ik4s28XjKvpvkFG3O9xoZNsBT=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.003385
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94Fj1SDiO27,coba makan TAHU TEMPE kan sehat,3 tahun yang lalu,Bintang Bersinar syantik,UCqARnISUH1-EyPrH3DibZaA,0,https://yt3.ggpht.com/ytc/AGIKgqN7QCdRuYrucDeHkQ2NDOl216O6SMjp1LJvUw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.009551
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94FjBuMYuNj, @Hore Kepo Official  oh tidaaaaaaaaaaaaaak ! qu mau konsumsi tahu TEMPE ajj,3 tahun yang lalu,Bintang Bersinar syantik,UCqARnISUH1-EyPrH3DibZaA,0,https://yt3.ggpht.com/ytc/AGIKgqN7QCdRuYrucDeHkQ2NDOl216O6SMjp1LJvUw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.017371
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94FogY8MtNS, @Ma Lolo  jenis nya beda bro kita kan ga tau itu kelelawar asalnya dr mana abis ngapain atau abis makan apa... Klo diindo mah masih aman aja.... Hewan2nya,3 tahun yang lalu,Retnoooanindaahh Suyanti,UC6qs9d9rFQYxtNnqOgwatKQ,0,https://yt3.ggpht.com/ytc/AGIKgqNdMb0SM1v5nGCSmyiXVFh-uP62kAuyBqV9bg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.023282
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94Ftmp9MxAf, @Retnoooanindaahh Suyanti  itu katanya dari penelitian tertata virus itu berasal dari senjata biologi yg bocor dilaboratorium👼,3 tahun yang lalu,Ma Lolo,UC-b2tTv4Aq0aXzvrW2FLEzw,0,https://yt3.ggpht.com/ytc/AGIKgqNHMYKAFYLz84rxtrg8cnRX-TsRL7WcowrjmbFX=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.027181
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94G4R-dag5D," @Hore Kepo Official  ngakak bener""",3 tahun yang lalu,Chelsey Sylvia,UCydh2cst0Tdpazx0U3oZyEg,0,https://yt3.ggpht.com/ytc/AGIKgqPycTMMkcDHJqeC331lK2hLJSOK4gV5qT-GqMagrg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.033626
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94G4cG_4GAA, @Retnoooanindaahh Suyanti  hewannya dimasak yekan ? Kalo di cina kebanyakan mentah or di rebus doang. Ga ngerti lah kok bisa ada gitu,3 tahun yang lalu,Chelsey Sylvia,UCydh2cst0Tdpazx0U3oZyEg,0,https://yt3.ggpht.com/ytc/AGIKgqPycTMMkcDHJqeC331lK2hLJSOK4gV5qT-GqMagrg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.042825
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94GX7tlzWeY, @Retnoooanindaahh Suyanti  Palalu Aman,3 tahun yang lalu,Hore Kepo Official,UCJiTJOuWE6czu9scN8H8zuw,0,https://yt3.ggpht.com/RIlJaUvvJ3A3og6nIBPlwXwxJMmclImYi6KgOs9F4lU9c8xOUqhssu9hHi9ilsmJHXTQ6mbXpG0=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.04906
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94GXDtCHjWg," @Abeputra jr Tv  Belum Aja Itu, Mungkin bentar lagi",3 tahun yang lalu,Hore Kepo Official,UCJiTJOuWE6czu9scN8H8zuw,0,https://yt3.ggpht.com/RIlJaUvvJ3A3og6nIBPlwXwxJMmclImYi6KgOs9F4lU9c8xOUqhssu9hHi9ilsmJHXTQ6mbXpG0=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.054902
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94Gka-e54KL,"China jg makan Tikus & Kodok, banyak beredar videonya, di Wuhan mereka makan Tikus & Kodok tanpa rasa jijikkkk, gilaaaaaa!",3 tahun yang lalu,Ria N Aryanti,UCfFoGSaj73EZ7oX2KfgrBoQ,0,https://yt3.ggpht.com/ytc/AGIKgqMX6Fdr3KRqoofG-7ItVra7TbjMfbSw10bxEnh9vUs=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.059564
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94H-ujxeMIB,jogja jg banyak aman aman aja.,3 tahun yang lalu,ibra danish,UC9qftANTCTO7X3RJJgeYJVQ,1,https://yt3.ggpht.com/ytc/AGIKgqOZ0_2JU1yUQgAPw0cmuso_24qvRwI_zPYC3SBQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.064836
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94H16MxqFc_, @ibra danish  Goblok blm aja lu kena virus,3 tahun yang lalu,Hore Kepo Official,UCJiTJOuWE6czu9scN8H8zuw,0,https://yt3.ggpht.com/RIlJaUvvJ3A3og6nIBPlwXwxJMmclImYi6KgOs9F4lU9c8xOUqhssu9hHi9ilsmJHXTQ6mbXpG0=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.06872
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94IDFU1-JNn,"Pertanyaannya makanan ini sdh berada sejak dulu kala ,dan kenapa baru terungkap ,jadi logikanya ini adalah senjata biologis China yg sdh terbongkar sehingga menggunakan hewan kelalawar sebagai tamengnya otoritas setempat dan laboratorium bio ,kimia ada di kota wuhan",3 tahun yang lalu,Trivelle Kmur,UCj7yGRKCdRRSHaOroJZZ-uw,0,https://yt3.ggpht.com/ytc/AGIKgqM4-6nptwar3YCyxVfaUAb3IYhNqF2Ar6b5Iw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.073667
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94IDlLWacia," @Trivelle Kmur  Palalu Makanan, ini nih akibatnya kelawawar di bilang makanan",3 tahun yang lalu,Hore Kepo Official,UCJiTJOuWE6czu9scN8H8zuw,0,https://yt3.ggpht.com/RIlJaUvvJ3A3og6nIBPlwXwxJMmclImYi6KgOs9F4lU9c8xOUqhssu9hHi9ilsmJHXTQ6mbXpG0=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.078988
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94IWRTlHbps, @Ma Lolo  Iya di kota tomohon  tepatnya pasar tomohon yang sering jualan kek gitu di filiphin juga sama tpai gk ada tuh virus corona,3 tahun yang lalu,Kakashi Sensei,UCPwVB-9fMWo003Ikz6InBCw,0,https://yt3.ggpht.com/ytc/AGIKgqO69BVUpfoi3sFJGr9EV7_4XIOMdrCQLuC1qQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.085963
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94IYMw1bZwO," @Kakashi Sensei  entahlah disuku pedalaman juga sebenarnya byk yg makan ky gitu, tapi q dgr2 itu virus sebenarnya dari senjata biologi yang bocor di laboratorium wuhan,,,md2an segeea diatasi virus ini",3 tahun yang lalu,Ma Lolo,UC-b2tTv4Aq0aXzvrW2FLEzw,0,https://yt3.ggpht.com/ytc/AGIKgqNHMYKAFYLz84rxtrg8cnRX-TsRL7WcowrjmbFX=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.092391
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94JmPugielH," @iwan adi candra  gausah rasis bro, di Indonesia juga ada pasa yg jual makanan eksotis kaya kelelawar, tikus, kucing, anjing, namanya pasar tomohon. sebelum ngata2in orang alangkah baiknya liat dlu sekitar. ternyata di Indonesia pun ada. apakah Indonesia rakus juga?. tergantung personal bro, jangan langsung nembak gitu aja haha. masih ada aja orang yg rasis kek lu, heran haha",3 tahun yang lalu,Bayu Bagustiaka,UCTWzaowFO_2UdOQDZ1UMfNg,0,https://yt3.ggpht.com/ytc/AGIKgqMd1OpKYfVMN8TWIrpfCddr-PmvipUcl34s74Gdzg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.098165
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94JmZm_5C9L," @iwan adi candra  nah, muslim di Indonesia juga ga jarang selalu melakukan tindak diskriminatif ke non muslim. ga ada bedanya bro. kita manusia ga ada yg sempurna",3 tahun yang lalu,Bayu Bagustiaka,UCTWzaowFO_2UdOQDZ1UMfNg,0,https://yt3.ggpht.com/ytc/AGIKgqMd1OpKYfVMN8TWIrpfCddr-PmvipUcl34s74Gdzg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.104909
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94JmtFKl_cG," @iwan adi candra  ini jelas masalah internal, nah baiknya ngmng yg baik, gausah bikin sakit hati sebelah pihak. situ ngmng seakan paling bener. tapi paling jahat omongannya, gokill",3 tahun yang lalu,Bayu Bagustiaka,UCTWzaowFO_2UdOQDZ1UMfNg,0,https://yt3.ggpht.com/ytc/AGIKgqMd1OpKYfVMN8TWIrpfCddr-PmvipUcl34s74Gdzg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.111623
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94aTJ5v8D02,Niks Youri @ Virus Mers asal nya dari kelelwar yang menjangkiti unta... bukan dari unta nya .,3 tahun yang lalu (diedit),iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.117303
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94bn08wFIKZ,Niks Youri @ arab kan virus nya lama lama mati sendiri... cuaca arab jika panas maka cuaca nya bisa mencapai 45°C - 50°C . lah kalau China ??? China malah makin menyebar apalagi semua penduduk china ingin keluar dari negara nya.. ditambah penduduk China adalah penduduk terbanyak di dunia sehingga amat sangat menakutkan jika China terserang virus menular... dan orang China ada dimana mana... beda sama orang arab yang jumlah nya sedikit dan orang arab jarang ada di mana mana. kecuali orang muslim dari berbagai negara.,3 tahun yang lalu,iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.123804
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94dTMgsKsld,"Niks Youri @ tapi kan lebih bodoh orang china... semua nya di makan , rakus . maka nya kalau gue ketemu orang china maka gue lempari batu sampai mampus dan biar pergi dari indonesia... apa masih ingat kejadian di tahun 1998 semua warga china di bakar hidup hidup di jakarta . china minoritas di indonesia . apa mau menentang pribumi . maka nya orang china jangan belagu !",3 tahun yang lalu,iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.129447
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94digqGjrx0,Niks Youri @ gue najis pake barang china... 👎,3 tahun yang lalu,iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.135646
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94dqxzXN_V1,Niks Youri @ hape gue Nokia dari HDM Global. buatan indonesia dan pusat nya di india goblok... mengadopsi dari Finlandia... semua part juga pasokan dari korea dan usa . najis pake made in china... apalagi yang KW 😂😂😂,3 tahun yang lalu,iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.141473
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94dtKW4amTy,Niks Youri @ Najis.... orang china penyebar penyakit 👎,3 tahun yang lalu,iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.148527
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94ixo0MFNLk," @Bayu Bagustiaka  @ tapi kan pasar Tomohon tidak rakus dengan meng klaim wilayah natuna , padahal natuna itu milik indonesia dan kapal kapal china dengan rakus nya mencuri ikan di wilayah indonesia...",3 tahun yang lalu,iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.154837
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94iyARiHKkE,"Niks Youri @ ibadah ada tempat nya sendiri.... anda bodoh tapi tidak sadar , virus di arab memang mati sendiri... jika virus nya tidak mati sendiri berarti sekarang anda dan seluruh dunia sudah terjangkit virus dari arab. 😂😂😂",3 tahun yang lalu (diedit),iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.159424
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94jFPZ9IyTV,Niks Youri @ virus sars dan virus mers masih belum ada anti virus nya sampai saat ini... bodoh amat loe...,3 tahun yang lalu (diedit),iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.164704
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94jR-JOACGq,Niks Youri @ bangsat... !,3 tahun yang lalu,iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.168939
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH94jU92t4vd1,Niks Youri @ omongan loe juga kayak tai ayam...,3 tahun yang lalu,iwan adi candra,UCQOpbi39dge13-8Ul1sUGCA,0,https://yt3.ggpht.com/ytc/AGIKgqMtR7MtR59jMu1HggpYzw7kg-D2oQXsFTvdTRIwyg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.174272
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH96A-rLLUn9X,China goblok,3 tahun yang lalu,Sea Halberd,UCE-bOblvwjKcQ6i6FTS5c-g,1,https://yt3.ggpht.com/ytc/AGIKgqO5rx97LkXJTGlDSmHt7hX6-_ytuLm7xjqfrOidxQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.178518
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH96ACPU7FMmk, @ww. 123  anda benar,3 tahun yang lalu,Sea Halberd,UCE-bOblvwjKcQ6i6FTS5c-g,0,https://yt3.ggpht.com/ytc/AGIKgqO5rx97LkXJTGlDSmHt7hX6-_ytuLm7xjqfrOidxQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.184382
UgyqX1wBEKmm3I76QeR4AaABAg.94CvGOikyUH96_BRFZdd25,Cina seperti Qorun,3 tahun yang lalu,SULTAN 2M,UCe0ONsqjzeQeXAtgsPInNkg,0,https://yt3.ggpht.com/tB1eGcCCV275FqM8uHceqZPYb0YqOBDB9rLlaVPvTEdr9GIrH8T9jwnWxeWI1HdHdKROPMYVvQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.192462
UgwRdfl7e__Ljhk6hRd4AaABAg.94Cuynw3Z6H94DZPc8lawp,Betul,3 tahun yang lalu,bang madi,UChvrp4y3xpUTAgQU-LR8Jhg,0,https://yt3.ggpht.com/_cXWA_R9fuhDdzw1Kb9Se658ld-xQfvFxSayiPOZyEA24MVVM_y2pduqyBQbr-sclCGTjp4i=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.555126
UgxOnml0d0JIz3By5454AaABAg.94CuxRQG6ud94Cvr_Pjwo_,Iyahh  dukune keren  skli santet manjur 😅,3 tahun yang lalu,Nathan,UCSCQi6QndKj67jstlW5S73Q,0,https://yt3.ggpht.com/Y9R0r1Fxbu9IqEtqzEK4FAtZmB2GQ6BVGmFaQ90IlgIA8aVNXJ9EWn1WMDOWVuy6YxQojn2N=s176-c-k-c0x00ffffff-no-rj,false,true,1586859279.88174
Ugy565UxlE5N75iyqL54AaABAg.94CungNvynI94CwEl5oMpH,Betul bngt,3 tahun yang lalu,adi aisyah gunawan video,UCOtjrhNYs-j0OOrflACbeyA,0,https://yt3.ggpht.com/ytc/AGIKgqO01M-IhdMTYrdaqFrMPhrmIfgmCN-2aCx3Vs-t=s176-c-k-c0x00ffffff-no-rj,false,true,1586859280.287867
Ugy565UxlE5N75iyqL54AaABAg.94CungNvynI94D03KJtxtE,"Gmn dgm banjir Jkrta ? Bnyk korban jiwa jugakan ? Gmn dgn Sunami Aceh ?  Apakah itu azab ?
Kl musibah sdh dtg mau apalg ? 
Untung tak dpt diraih malang tak dpt ditolak",3 tahun yang lalu (diedit),Pinta Rosmaida,UCTUMFme3tS9POcdWzwa8vRA,0,https://yt3.ggpht.com/ytc/AGIKgqO4qdE9c47tPPiIMQZeaSPrVOfVzkpZAn00tw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859280.294244
Ugy565UxlE5N75iyqL54AaABAg.94CungNvynI94D1yQhWD2S, @Pinta Rosmaida  aduh ini org goblok apa memang bodoh ya. Banjir dan sunami itu bencana alam iti musibah . Dan bisa terjadi di mana saja di dunia ini. Kalau ajap dari Allah itu kekejian dan kejoliman dan kekejaman kepada umat islam  . Sya muslim yg meyakinin Ajap Allah itu ada dan turun kepada org2 yg menjolimin apa lagi menindas menyiksa umat islam.,3 tahun yang lalu,Dedi Faisal,UCN9BTpuz9_t5irYJHtv6m3A,1,https://yt3.ggpht.com/ytc/AGIKgqOA4H7ngF0bGrVTs-SiMMauAnPqsJ7rVMuAnQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859280.298958
Ugy565UxlE5N75iyqL54AaABAg.94CungNvynI94DH3KahiuD,"Di China baru 40-50an org Mati krn virus ini, btw Kalo ribuan Nyawa melayang di Negara Khilafah yg ada di Timur tengah itu namanya apa?",3 tahun yang lalu,Aziz Rahmat Dharmawan,UC2rW5eJQwPgSs83BG0mgv_Q,0,https://yt3.ggpht.com/ytc/AGIKgqP8MBaKKD_lfjtTErGABPd236qtt413k-yyVtkJKA=s176-c-k-c0x00ffffff-no-rj,false,true,1586859280.302855
Ugy565UxlE5N75iyqL54AaABAg.94CungNvynI94Deb5GxhRs, @Dedi Faisal  Terus kalau ada yg kena Muslim China elo bilanv dia kena Azab? Zzz aneh bngt anda... Terus kalau sampai ke Indonesia berarti Indonesia kena Azab juga? Amit2 jngn sampai kesini deh....!!!!!,3 tahun yang lalu,Super Junior,UCBzy7kFRIu030s4GhUIc4wg,0,https://yt3.ggpht.com/ytc/AGIKgqNztjA1UwSAGuUg134ukWIlWlqw2QP3AIJJCF8KHQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859280.306957
Ugy565UxlE5N75iyqL54AaABAg.94CungNvynI94Dg8INPmfA," @Super Junior  klo indonesia yg kena brarti rahmat, klo ampe mati brarti syahid. Klo negeri yg zalim kena brarti azab. Smuanya sdh diajarin 1400 tahun yg lalu kok, gitu kok repot😂",3 tahun yang lalu,Kucing Jantan,UCW3n40Du55V5_mPIzLk3JoQ,0,https://yt3.ggpht.com/ytc/AGIKgqNDINtAs-QfEnzCy3_K8dbggi_jDzux6IoYZw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859280.310523
Ugy565UxlE5N75iyqL54AaABAg.94CungNvynI94DlE0_NbVQ,@Dedi Faisal  Kepada saudara2ku semuslim setanah air. Tidak sepantasnya kalian mengatai orang orang yang terkena musibah. Islam dipandang buruk karena pengikutnya sendiri yang tidak mengikuti perilaku nabi Muhammad. Apa nabi Muhammad pernah menghujat? Apa nabi berkata kasar kepada orang yang berusaha mencelakainya? Mohon Jangan berkomentar tidak pantas dengan mengatakan dirimu itu muslim.  Perilaku seperti itu tidak mencerminkan jiwa seorang muslim.,3 tahun yang lalu (diedit),Yusron Jamil,UC3KhGYjryerp6LKpkM1VRDg,0,https://yt3.ggpht.com/ytc/AGIKgqNpORki4SfBYXav_tANPPx4zwwE5o_ymxnKfm2ODA=s176-c-k-c0x00ffffff-no-rj,false,true,1586859280.313872
Ugyu_pJJU0blxBpy1K14AaABAg.94CuUDRwTGR94CxhDWp8MP,"Ngapain kesian toh mereka dah nindas umat muslim, ngerampok natuna masih blg kasian, doain aja biar bertobat",3 tahun yang lalu,Dimas Bimantoro,UCrgHKB3ZK4AJiHGYoRy-afw,0,https://yt3.ggpht.com/ytc/AGIKgqM9GJxk_euXKLYvp9LSD-T7pGp5aYuEQHSBmEj7DQ=s176-c-k-c0x00ffffff-no-rj,false,true,1586859280.700758
UgyVqKNnv5V_VMuKwUV4AaABAg.94CuLt4T0ad94Czgh8m2ik,Cocok.,3 tahun yang lalu,Achmad Zainuri,UCxuZcYvmcZgBSJokc3XtIBQ,1,https://yt3.ggpht.com/ytc/AGIKgqPAPIjcd4LkOqb2jZAlLLcv8qpxwIpPcGvuxw=s176-c-k-c0x00ffffff-no-rj,false,true,1586859281.131378
UgyVqKNnv5V_VMuKwUV4AaABAg.94CuLt4T0ad94D-P1jtLxB,"Bodoh.
Mana ada hubungannya.
Beberapa negara kena imbasnya woy bodoh.",3 tahun yang lalu,Yamada,UCa8sDTGlcRFw4ZdpqXpE97Q,0,https://yt3.ggpht.com/ytc/AGIKgqMRtBamsX6iGGO0KuvrF3Uud7hcj6q93VQst4TE4w=s176-c-k-c0x00ffffff-no-rj,false,true,1586859281.137454
UgyVqKNnv5V_VMuKwUV4AaABAg.94CuLt4T0ad94D-aTRLKrN, @Yamada  berawal dari China.,3 tahun yang lalu,Irfan Bhr,UCrY7WVW3UbAnN8q0PemQ7Uw,3,https://yt3.ggpht.com/ytc/AGIKgqPfHsynOb8KfIdeE9prb1H4TaPImHnaoRagFDeVQA=s176-c-k-c0x00ffffff-no-rj,false,true,1586859281.144025
